 # MagPy - ASCII
 # Station Name:                                               |
 # Data Type:  variation                                    |
 # Elevation:                                               |
 # Format:  IAGA-2002                                    |
 # Geodetic Latitude:                                               |
 # Reported:                                               |
 # IAGA Code:                                               |
 # Sensor Orientation:                                               |
 # Geodetic Longitude:                                               |
 # Source of Data:                                               |
 # Data Interval Type:  Filtered 1-minute (00:15-01:45)              |
 # Digital Sampling:  0.00625 seconds                              |
# head:
Epoch[],x[nT],y[nT],z[nT],f[nT],T[],ScaleValueDI[],Dec_S0[],Dec_deltaH[],Dec_epsilonZ[],Inc_S0[],Inc_epsilonZ[],basex[],basey[],basez[],dF[],Person[],DI-Inst[],F-Inst[],Vario-Inst[],-[],-[],-[],-[]
# data:
2009-04-30T10:02:05.000000,20814.2265522,1124.03583713,43717.4723037,48432.56,nan,999.0,-0.707400789292,-5.25497729192,-8.58986672717,-0.410913434727,-1.64259922242,nan,nan,nan,nan,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-05-04T11:08:00.000000,20829.5110419,1117.7544418,43719.4442846,48440.765,nan,999.0,-1.79505062676,-7.05379049103,-7.61000336128,-2.46589828751,0.529894617994,nan,nan,nan,nan,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-05-04T11:25:30.000000,20830.9668554,1118.31365477,43718.7363521,48440.765,nan,999.0,-5.25911390788,-4.90513508716,-5.20854550491,-2.34847455954,1.37770369778,nan,nan,nan,nan,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-05-05T13:21:00.000000,20820.4111632,1121.30144538,43720.742838,48438.1068194,nan,999.0,-3.11935964648,-5.61278326337,-7.68534904175,-3.13207057099,-0.716095396046,-267.28883679,22.9014453783,132.24283803,4.07366666034,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-05-05T13:39:00.000000,20819.8251511,1120.93023255,43720.4615448,48437.5924422,nan,999.0,-1.58564157308,-6.14663630617,-6.65911236745,-2.69931898206,-0.269000639238,-266.074848929,23.030232553,131.661544825,4.07366666034,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-05-07T12:39:50.000000,20826.3675281,1111.39761179,43737.0136064,48455.1250981,nan,999.0,-0.875150460131,-6.04835841547,-9.39145785458,-1.34955535931,-2.90917304665,-267.715805145,19.7642784308,134.03027287,5.43641667995,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-05-07T13:04:00.000000,20826.2457523,1113.59914754,43737.3972057,48455.4695522,nan,999.0,-2.16642890747,-6.48856859563,-10.0500117779,-0.0254449929287,0.546270479197,-266.054247724,17.3991475426,133.297205677,5.43641667995,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-05-11T13:38:00.000000,20822.5194455,1125.71310085,43736.9852435,48453.7761607,nan,999.0,-2.75347366257,-6.85854736429,-6.2853394845,-1.36126516427,0.776473574553,-8.18055448689,-9.78689915421,9.18524349316,4.51258334864,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-05-11T13:56:30.000000,20816.2627687,1125.90643011,43732.9217976,48447.4241823,nan,999.0,-3.59890947073,-6.33077203791,-5.39172772104,-4.06445923853,0.725892477198,-10.3372312784,-10.1435699275,10.221797585,4.51258334864,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-05-15T12:38:00.000000,20816.3848258,1119.29147263,43721.9696579,48437.4371884,nan,999.0,-1.95736569022,-6.81082436947,-7.09172993418,-1.41201840254,0.345327008752,-4.61517418608,-8.7085273683,5.86965788665,3.15950002552,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-05-15T13:03:10.000000,20813.54433,1114.38945181,43721.9765784,48436.1097462,nan,999.0,-0.631533412429,-5.67838072788,-4.76540057277,1.87843989774,0.477939470356,-7.52233669689,-10.92721497,7.30991159295,3.15950002552,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-05-18T13:25:00.000000,20832.8130524,1119.86462068,43722.5225609,48445.0118746,nan,999.0,-4.10792257539,-4.77215625096,-5.85656494107,-4.70636796752,-0.195040691205,-2.78694755511,-5.63537932268,6.32256085274,4.35450002066,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-05-18T13:46:00.000000,20833.7201827,1116.89863061,43721.8318266,48444.7101083,nan,999.0,-3.91982093071,-7.35474225982,-5.71798016818,-3.33963190874,-0.195320294757,-4.37981725807,-7.60136938673,7.13182660677,4.35450002066,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-05-22T10:46:00.000000,20834.4082826,1105.71263348,43722.8005761,48445.6237356,nan,999.0,0.0654025456228,-5.70383518053,-7.03643527649,-5.44941616152,-1.9771158821,0.00828259484115,-11.8873665195,7.20057607527,6.24324998906,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-05-22T11:13:00.000000,20827.5777177,1109.29731888,43725.3694789,48445.0871626,nan,999.0,1.29324191378,-5.99872973615,-8.3039535394,-0.0416050143586,-0.451228637331,-3.72228231839,-7.60268111543,8.86947885437,6.24324998906,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
